question_column,canonical_text,topic,confidence,needs_review,reason,stage
2759,nan,K 家庭決策與支出,0.9,False,支出/子女,first
2760,nan,H 父母,0.9,False,父母在世,first
2761,nan,H 父母,0.95,False,父母/供養,first
2762,nan,H 父母,0.88,False,父母,first
2763,nan,H 父母,0.92,False,父母/生活費來源,first
2764,nan,H 父母,0.9,False,父母/照顧,first
2765,nan,H 父母,0.95,False,父母,first
2766,nan,H 父母,0.9,False,父母/供養,first
2767,nan,H 父母,0.95,False,父母,first
2768,nan,H 父母,0.88,False,父母/生活費來源,first
2769,nan,H 父母,0.92,False,父母/照顧,first
2770,nan,H 父母,0.92,False,父母,first
2771,nan,H 父母,0.9,False,父母,first
2772,nan,H 父母,0.95,False,父母,first
2773,nan,H 父母,0.92,False,父母/支出,first
2774,nan,H 父母,0.93,False,父母,first
2775,nan,K 家庭決策與支出,0.8,False,生活水準/家計,first
2776,nan,D 交往、婚姻與配偶資訊,0.92,False,配偶,first
2777,nan,C 工作,0.87,False,就業人數,first
2778,nan,F 居住,0.85,False,居住/省市編碼,first
2779,nan,F 居住,0.8,False,社區類型,first
473,nan,D 交往、婚姻與配偶資訊,0.95,False,結婚,first
478,nan,C 工作,0.9,False,工作/離職,first
487,nan,C 工作,0.85,False,工作/找工作,first
763,nan,C 工作,0.9,False,工作/工時,first
1007,nan,A 基本資料,0.9,False,題目為「訪問結束時間__月」，屬於訪問/時間的基本調查欄位，為調查元資料/基本資料類別，不涉及教育或工作，因此歸入 A 基本資料。,"second(A 基本資料,B 教育,C 工作)"
1174,nan,K 家庭決策與支出,0.9,False,支出,first
1175,c09b｜在過去一年裡，您(和您配偶)保姆或幫傭(包括家事管理)支出平均每月__元,K 家庭決策與支出,0.92,False,家務/支出,first
1197,d04｜您(或您的配偶)希望這個小孩是男孩還是女孩?,G 子女,0.94,False,子女/性別偏好,first
1385,nan,C 工作,0.95,False,失業保險/領取,first
1386,nan,D 交往、婚姻與配偶資訊,0.9,False,配偶,first
1631,nan,A 基本資料,0.95,False,健康自評,first
1633,nan,D 交往、婚姻與配偶資訊,0.95,False,結婚,first
1669,nan,C 工作,0.95,False,有無工作/就業狀態,first
1670,nan,C 工作,0.92,False,工作,first
1671,nan,C 工作,0.95,False,工作地點,first
1707,nan,F 居住,0.8,False,居住/移民,first
1716,nan,K 家庭決策與支出,0.95,False,家務分工,first
1717,nan,D 交往、婚姻與配偶資訊,0.92,False,配偶/家務時間,first
1718,nan,K 家庭決策與支出,0.9,False,支出/房貸,first
1719,nan,K 家庭決策與支出,0.92,False,支出/家計,first
1724,nan,G 子女,0.95,False,子女,first
1726,nan,G 子女,0.95,False,子女,first
1728,nan,G 子女,0.85,False,子女,first
1734,nan,D 交往、婚姻與配偶資訊,0.95,False,配偶/家務分工,first
1735,nan,K 家庭決策與支出,0.95,False,家務分工,first
1736,nan,D 交往、婚姻與配偶資訊,0.85,False,配偶/子女,first
1737,nan,D 交往、婚姻與配偶資訊,0.9,False,配偶/子女,first
1738,nan,D 交往、婚姻與配偶資訊,0.95,False,配偶/婚姻,first
1739,nan,D 交往、婚姻與配偶資訊,0.9,False,配偶/婚姻,first
1740,nan,D 交往、婚姻與配偶資訊,0.92,False,配偶/婚姻,first
1741,nan,D 交往、婚姻與配偶資訊,0.95,False,配偶,first
1742,nan,D 交往、婚姻與配偶資訊,0.9,False,配偶/婚姻,first
1743,nan,D 交往、婚姻與配偶資訊,0.95,False,配偶/婚姻,first
1744,nan,D 交往、婚姻與配偶資訊,0.92,False,配偶/婚姻,first
1745,nan,D 交往、婚姻與配偶資訊,0.92,False,配偶/婚姻,first
1747,nan,D 交往、婚姻與配偶資訊,0.9,False,結婚/配偶/婚姻,first
1748,nan,D 交往、婚姻與配偶資訊,0.95,False,配偶,first
1749,nan,D 交往、婚姻與配偶資訊,0.92,False,配偶/子女,first
1750,nan,G 子女,0.9,False,子女,first
1751,nan,D 交往、婚姻與配偶資訊,0.95,False,配偶,first
1752,nan,D 交往、婚姻與配偶資訊,0.92,False,配偶/共同活動,first
1761,nan,A 基本資料,0.75,False,訪問結束時間,first
1762,nan,A 基本資料,0.8,False,題目為「問卷類別」，屬問卷元資料/基本背景資訊，不涉及教育或工作內容，應歸入基本資料類。,"second(A 基本資料,B 教育,C 工作)"
1763,nan,A 基本資料,0.9,False,年齡/年齡層,first
1771,nan,F 居住,0.9,False,戶長關係／同住,first
1787,nan,H 父母,0.9,False,父母,first
1803,nan,F 居住,0.95,False,搬遷/居住,first
1804,nan,F 居住,0.95,False,搬遷/居住,first
1805,nan,F 居住,0.9,False,房屋所有權,first
1809,nan,F 居住,0.92,False,房屋貸款/居住,first
1810,nan,F 居住,0.92,False,住宅型式,first
1811,nan,F 居住,0.92,False,居住/住宅用途,first
1812,nan,F 居住,0.9,False,搬遷/居住,first
1813,nan,H 父母,0.98,False,父親健康,first
1814,nan,H 父母,0.92,False,父母/健康,first
1815,nan,H 父母,0.95,False,父母,first
1816,nan,G 子女,0.9,False,子女/排行,first
1817,nan,G 子女,0.9,False,子女/排行,first
1818,nan,G 子女,0.9,False,子女/排行,first
1819,nan,G 子女,0.92,False,子女/排行,first
1820,nan,G 子女,0.95,False,子女/性別,first
1821,nan,G 子女,0.9,False,子女/住處變動,first
1823,nan,G 子女,0.95,False,子女/性別,first
1824,nan,H 父母,0.95,False,父母,first
1826,nan,H 父母,0.88,False,父母,first
1828,nan,G 子女,0.92,False,子女,first
1829,nan,G 子女,0.95,False,子女/住處距離,first
1830,nan,G 子女,0.9,False,子女,first
1831,nan,G 子女,0.95,False,子女/住處距離,first
1832,nan,G 子女,0.92,False,子女/住處距離,first
1838,nan,G 子女,0.9,False,子女,first
1840,nan,G 子女,0.92,False,子女/聯絡次數,first
1844,nan,G 子女,0.93,False,子女/見面次數,first
1845,nan,G 子女,0.9,False,子女,first
1848,nan,K 家庭決策與支出,0.92,False,支出,first
1849,nan,K 家庭決策與支出,0.88,False,支出/儲蓄,first
1851,nan,K 家庭決策與支出,0.9,False,支出,first
1855,nan,K 家庭決策與支出,0.92,False,支出／教育費用,first
1857,nan,K 家庭決策與支出,0.92,False,支出醫療費用,first
1858,nan,D 交往、婚姻與配偶資訊,0.9,False,配偶/婚姻,first
1859,nan,D 交往、婚姻與配偶資訊,0.95,False,配偶/婚姻/衝突解決,first
1860,nan,D 交往、婚姻與配偶資訊,0.95,False,配偶,first
1870,nan,S 態度量表,0.95,False,態度量表,first
1871,nan,C 工作,0.95,False,離職原因/工作,first
1873,nan,C 工作,0.92,False,工作/雇主,first
1874,nan,C 工作,0.95,False,工作收入,first
1875,nan,C 工作,0.9,False,找工作方法,first
1946,nan,K 家庭決策與支出,0.9,False,支出,first
1947,nan,H 父母,0.95,False,父親同住,first
1948,nan,C 工作,0.9,False,工作收入,first
1949,nan,C 工作,0.95,False,工作收入,first
1950,nan,D 交往、婚姻與配偶資訊,0.92,False,配偶收入,first
1952,nan,E 退休,0.95,False,退休金,first
1953,nan,E 退休,0.95,False,退休金/按月領取/每月金額,first
1954,nan,E 退休,0.92,False,退休金,first
1955,nan,E 退休,0.95,False,退休金,first
1956,nan,E 退休,0.92,False,配偶退休金,first
1957,nan,E 退休,0.92,False,退休金,first
1958,nan,E 退休,0.95,False,配偶退休金/金額,first
1959,nan,E 退休,0.92,False,退休金,first
1964,nan,C 工作,0.85,False,收入/租金收入,first
1967,nan,D 交往、婚姻與配偶資訊,0.92,False,配偶失業保險,first
1978,nan,G 子女,0.95,False,子女,first
2014,nan,A 基本資料,0.9,False,題目為訪問開始/結束的時間（日、時），屬於調查的行政/基本紀錄（訪問時間屬基本資料欄位），與教育或工作無關，故分類為 A 基本資料。,"second(A 基本資料,B 教育,C 工作)"
2015,nan,A 基本資料,0.35,True,題目為「訪問結束時間__分」，屬於訪查的時間/行政性基礎資料，並非教育或工作相關。三選項中最接近的是 A（基本資料）。,"second(A 基本資料,B 教育,C 工作)"
2789,nan,C 工作,0.92,False,工作,first
2800,b16p01c2｜健在子女2目前住處與您的距離多遠?,G 子女,0.95,False,子女,first
2801,nan,H 父母,0.95,False,父母/同住,first
2802,nan,H 父母,0.95,False,父母,first
2803,c07z06｜若有股利收入，去年的收入大約__元,C 工作,0.78,False,收入,first
2804,c07z08｜若有其他收入來源，去年的收入大約__元,C 工作,0.88,False,收入/工作,first
2843,nan,A 基本資料,0.95,False,性別,first
2844,nan,A 基本資料,0.92,False,健康自評,first
2845,nan,A 基本資料,0.85,False,健康自評,first
2846,nan,C 工作,0.6,True,題目字句簡短但慣用於詢問受訪者之「目前身分/狀態」（如在職／失業／學生／退休等），此類屬於就業/工作情境，故判為C 工作。,"second(A 基本資料,B 教育,C 工作)"
2847,nan,C 工作,0.95,False,換工作/更換工作,first
2848,nan,C 工作,0.95,False,換工作/任職年數,first
2849,nan,C 工作,0.95,False,工作/工作地點,first
2850,nan,C 工作,0.92,False,工作/工作內容變動,first
2851,nan,C 工作,0.95,False,工作內容,first
2852,nan,C 工作,0.95,False,工作/職位/雇主,first
2853,nan,C 工作,0.94,False,自願離職/工作,first
2854,nan,C 工作,0.92,False,職業/行業/工作,first
2855,nan,C 工作,0.93,False,工作收入,first
2856,nan,C 工作,0.93,False,工作收入,first
2857,nan,C 工作,0.95,False,工作收入,first
2858,nan,K 家庭決策與支出,0.75,False,保險屬於財務/支出項目,first
2859,nan,E 退休,0.92,False,退休金,first
2860,nan,E 退休,0.95,False,退休金/制度,first
2861,nan,C 工作,0.92,False,工作/兼差,first
2862,nan,A 基本資料,0.98,False,出生年,first
2863,nan,A 基本資料,0.92,False,族群,first
2864,nan,B 教育,0.95,False,學歷,first
2865,nan,A 基本資料,0.9,False,健康自評,first
2866,nan,C 工作,0.95,False,工作/就業,first
2867,nan,C 工作,0.87,False,更換工作/工作,first
2868,nan,C 工作,0.95,False,工作/工作地點變動,first
2869,nan,C 工作,0.95,False,工作變動,first
2870,nan,C 工作,0.9,False,工作,first
2871,nan,C 工作,0.95,False,離職/工作,first
2872,nan,C 工作,0.95,False,工作/行業,first
2873,nan,C 工作,0.85,False,工作收入,first
2874,nan,C 工作,0.85,False,工作收入/薪資,first
2875,nan,C 工作,0.9,False,工作收入,first
2876,nan,C 工作,0.95,False,工作收入,first
2877,nan,C 工作,0.95,False,工作時數,first
2878,nan,C 工作,0.92,False,工作,first
2879,nan,C 工作,0.9,False,找工作/創業,first
2880,她)從開始找工作到目前為止已找了__月,C 工作,0.95,False,工作/找工作/求職時長,first
2881,她)從開始找工作到目前為止又找了__週,C 工作,0.93,False,找工作/求職週數,first
2882,nan,C 工作,0.92,False,找工作/就業,first
2883,nan,F 居住,0.9,False,居住/移民打算,first
2884,nan,H 父母,0.95,False,父母居住地,first
2885,nan,G 子女,0.95,False,子女/居住地,first
2886,nan,J 兄弟姊妹,0.95,False,兄弟姊妹（定居地）,first
2887,nan,F 居住,0.78,False,親人居住,first
2888,nan,C 工作,0.95,False,工作/搬遷,first
2889,nan,C 工作,0.94,False,接受工作/工作機會,first
2890,nan,F 居住,0.92,False,居住/房價,first
2891,nan,G 子女,0.95,False,子女/性別,first
2892,nan,G 子女,0.85,False,子女,first
2893,nan,H 父母,0.92,False,父親住處,first
2894,nan,H 父母,0.9,False,父母,first
2895,nan,H 父母,0.88,False,父母,first
2896,nan,H 父母,0.92,False,父母,first
2897,nan,H 父母,0.86,False,父母,first
2898,nan,G 子女,0.92,False,子女/見面,first
2899,nan,G 子女,0.92,False,子女,first
2900,nan,H 父母,0.9,False,父母,first
2901,nan,H 父母,0.95,False,父母,first
2902,nan,G 子女,0.95,False,子女,first
2903,nan,H 父母,0.95,False,父親,first
2904,nan,H 父母,0.92,False,父母,first
2905,nan,H 父母,0.95,False,母親/見面次數,first
2906,nan,H 父母,0.88,False,父母,first
2907,nan,H 父母,0.92,False,父母/支出,first
2908,nan,H 父母,0.95,False,父母/支出,first
2909,nan,H 父母,0.92,False,父母/支出,first
2910,nan,H 父母,0.92,False,父母/經濟支持,first
2911,nan,E 退休,0.88,False,退休金/父母,first
2912,nan,H 父母,0.95,False,父母,first
2913,nan,H 父母,0.95,False,父母/同住,first
2914,nan,H 父母,0.92,False,父母/同住,first
2915,nan,H 父母,0.95,False,父母/同住,first
2916,nan,H 父母,0.95,False,父親同住,first
2917,nan,H 父母,0.95,False,父母,first
2918,nan,H 父母,0.92,False,父親/同住,first
2919,nan,H 父母,0.92,False,父親/同住,first
2920,nan,H 父母,0.92,False,父親同住,first
2921,nan,H 父母,0.92,False,父親/同住/父母,first
2922,nan,H 父母,0.95,False,父母,first
2923,nan,H 父母,0.95,False,父母/同住,first
2924,nan,H 父母,0.92,False,父母/同住,first
2925,nan,H 父母,0.92,False,父母/同住,first
2926,nan,H 父母,0.92,False,母親,first
2927,nan,H 父母,0.95,False,母親是否同住,first
2928,nan,H 父母,0.92,False,父母/經濟支援/配偶父母,first
2929,nan,K 家庭決策與支出,0.95,False,配偶父母/支出,first
2930,nan,H 父母,0.95,False,父母/同住,first
2931,nan,H 父母,0.95,False,父母/同住,first
2932,nan,H 父母,0.92,False,父母同住,first
2933,nan,F 居住,0.91,False,居住/同住,first
2934,nan,H 父母,0.9,False,父母,first
2935,nan,H 父母,0.95,False,父母/同住,first
2936,nan,H 父母,0.95,False,父母,first
2937,nan,H 父母,0.9,False,父母,first
2938,nan,H 父母,0.95,False,父母,first
2939,nan,H 父母,0.92,False,父母,first
2940,nan,H 父母,0.92,False,父母/同住,first
2941,nan,H 父母,0.95,False,父母,first
2942,nan,H 父母,0.95,False,父母,first
2943,nan,H 父母,0.95,False,父母/同住（配偶之母）,first
2944,nan,H 父母,0.91,False,父母,first
2945,nan,H 父母,0.95,False,父母,first
2946,nan,H 父母,0.95,False,父母,first
2947,nan,H 父母,0.95,False,父母/同住,first
2948,nan,C 工作,0.9,False,工作/職場語言,first
2949,nan,C 工作,0.92,False,工作/語言使用,first
2950,nan,C 工作,0.9,False,工作/語言,first
2951,nan,C 工作,0.9,False,工作語言,first
2952,nan,C 工作,0.9,False,工作語言,first
2953,nan,C 工作,0.92,False,工作語言,first
2954,nan,C 工作,0.9,False,工作語言,first
2955,nan,H 父母,0.95,False,父母/語言,first
2956,nan,H 父母,0.86,False,父母/語言,first
2957,nan,H 父母,0.92,False,父母,first
2958,nan,H 父母,0.92,False,父母/語言,first
2959,nan,H 父母,0.9,False,父母,first
2960,nan,H 父母,0.88,False,父母/語言,first
2961,nan,H 父母,0.93,False,父母/語言,first
2962,nan,D 交往、婚姻與配偶資訊,0.92,False,配偶/語言,first
2963,nan,D 交往、婚姻與配偶資訊,0.92,False,配偶/語言,first
2964,nan,D 交往、婚姻與配偶資訊,0.9,False,配偶/語言,first
2965,nan,D 交往、婚姻與配偶資訊,0.92,False,配偶/語言,first
2966,nan,D 交往、婚姻與配偶資訊,0.9,False,配偶語言,first
2967,nan,D 交往、婚姻與配偶資訊,0.95,False,配偶語言,first
2968,nan,D 交往、婚姻與配偶資訊,0.9,False,配偶/語言,first
2969,nan,J 兄弟姊妹,0.9,False,兄弟姊妹/語言,first
2970,nan,J 兄弟姊妹,0.95,False,兄弟姊妹,first
2971,nan,J 兄弟姊妹,0.9,False,兄弟姊妹/語言,first
2972,nan,J 兄弟姊妹,0.95,False,兄弟姊妹/語言,first
2973,nan,J 兄弟姊妹,0.92,False,兄弟姊妹,first
2974,nan,J 兄弟姊妹,0.95,False,兄弟姊妹,first
2975,nan,J 兄弟姊妹,0.92,False,兄弟姊妹,first
2976,nan,G 子女,0.92,False,子女/語言,first
2977,nan,G 子女,0.95,False,子女/語言,first
2978,nan,G 子女,0.9,False,子女/語言,first
2979,nan,G 子女,0.95,False,子女語言,first
2980,nan,G 子女,0.92,False,子女/語言,first
2981,nan,G 子女,0.9,False,子女/語言使用,first
2982,nan,G 子女,0.86,False,子女,first
2983,nan,C 工作,0.95,False,工作/經營事業,first
2984,nan,C 工作,0.95,False,工作/收入,first
2985,nan,C 工作,0.95,False,工作收入,first
2986,nan,D 交往、婚姻與配偶資訊,0.92,False,配偶/收入,first
2987,nan,E 退休,0.9,False,配偶退休金,first
2988,nan,C 工作,0.9,False,收入/配偶,first
2989,nan,C 工作,0.85,False,收入/配偶,first
2990,nan,K 家庭決策與支出,0.78,False,家計/收入,first
2991,nan,C 工作,0.92,False,收入/租金,first
2992,nan,K 家庭決策與支出,0.88,False,家計,first
2993,nan,K 家庭決策與支出,0.85,False,收入/家計,first
2994,nan,C 工作,0.85,False,收入/股利收入,first
2995,nan,C 工作,0.92,False,失業保險/工作,first
2996,nan,K 家庭決策與支出,0.85,False,家計/補助,first
2997,nan,K 家庭決策與支出,0.9,False,支出/教育補助,first
2998,nan,K 家庭決策與支出,0.85,False,支出,first
2999,nan,K 家庭決策與支出,0.9,False,支出,first
3000,nan,K 家庭決策與支出,0.92,False,支出,first
3001,nan,D 交往、婚姻與配偶資訊,0.95,False,配偶,first
3002,nan,D 交往、婚姻與配偶資訊,0.95,False,配偶/婚姻,first
3003,nan,D 交往、婚姻與配偶資訊,0.92,False,配偶,first
3004,nan,D 交往、婚姻與配偶資訊,0.95,False,配偶/婚姻,first
3005,nan,D 交往、婚姻與配偶資訊,0.92,False,配偶/婚姻,first
3006,nan,D 交往、婚姻與配偶資訊,0.95,False,配偶/婚姻,first
3007,nan,A 基本資料,0.95,False,性別,first
3008,nan,A 基本資料,0.92,False,訪問開始時間,first
3009,nan,A 基本資料,0.85,False,題目為「正式問卷訪問開始時間-日」，屬於問卷訪問的行政/受訪者紀錄欄位，並非教育或工作相關。此類元資料最接近「基本資料」類別，因此歸為 A。,"second(A 基本資料,B 教育,C 工作)"
3010,nan,A 基本資料,0.8,False,題目為訪問開始時間（小時），屬於問卷/受訪者的基本/行政性資料，不涉及教育或工作內容，故歸入基本資料。,"second(A 基本資料,B 教育,C 工作)"
3011,nan,A 基本資料,0.86,False,題目為「正式問卷訪問開始時間-分」，屬於問卷的基本行政/時間記錄屬性，與受訪者人口學或背景性質最接近（非教育或工作相關），因此歸入基本資料。,"second(A 基本資料,B 教育,C 工作)"
